QKEY,INTERVIEW_START_W140,INTERVIEW_END_W140,DEVICE_TYPE_W140,LANG_W140,FORM_W140,SATIS_W140,YEARAHEAD_W140,POL1JB_W140,POL1JBSTR_W140,JBSUCCESS_W140,BIDENDESC_ORD_W140,BIDENDESC_MENT_W140,BIDENDESC_STND_W140,BIDENDESC_HON_W140,BIDENDESC_INSP_W140,BIDENDESC_GETDN_W140,BIDENDESC_ENER_W140,BIDENDESC_STRN_W140,BIDENDESC_MDL_W140,BIDENDESC_TEMP_W140,INCREMENTAL_W140,INSTN_CHR_W140,INSTN_CLGS_W140,INSTN_LBRUN_W140,INSTN_TECHCMP_W140,INSTN_SMBUS_W140,INSTN_K12_W140,INSTN_BNKS_W140,INSTN_MIL_W140,INSTN_LGECRP_W140,INSTN2_CHR_W140,INSTN2_CLGS_W140,INSTN2_LBRUN_W140,INSTN2_TECHCMP_W140,INSTN2_SMBUS_W140,INSTN2_K12_W140,INSTN2_BNKS_W140,INSTN2_MIL_W140,INSTN2_LGECRP_W140,DECISION_W140,WINLOSE_W140,PRIPRES_JOB_W140,PRIPRES_BD_W140,PRIPRES_DTRD_W140,PRIPRES_ENV_W140,PRIPRES_TER_W140,PRIPRES_EC_W140,PRIPRES_GCC_W140,PRIPRES_EDU_W140,PRIPRES_HC_W140,PRIPRES_CRI_W140,PRIPRES_GT_W140,PRIPRES_INF_W140,PRIPRES_RA_W140,PRIPRES_SC_W140,PRIPRES_MON_W140,PRIPRES_POOR_W140,PRIPRES_MIL_W140,PRIPRES_NRG_W140,PRIPRES_IMM_W140,PRIPRES_POL_W140,PRESWITHOP_W140,OPWITHPRES_W140,ECON1_W140,ECON1B_W140,ECONCONC_PRICE_W140,ECONCONC_UNEM_W140,ECONCONC_REAL_W140,ECONCONC_STCK_W140,ECONCONC_ENG2_W140,ECONCONC_BANK_W140,HGSTNDRD_W140,HGSTNDRD2_W140,MARIJUANA3_W140,MARIJ_STRICT_W140,MARIJ_CRIME_W140,MARIJ_ECON_W140,MARIJ_FAIR_W140,MARIJ_DRUG_W140,EXCPWER_W140,TALKIMP_W140,TALKCONF_W140,VTPRIORITY_ATO_W140,VTPRIORITY_HLDY_W140,VTPRIORITY_FLN_W140,VTPRIORITY_RMVVT_W140,VTPRIORITY_BLT_CL_W140,VTPRIORITY_GOVID_W140,VTPRIORITY_PPR_W140,VTPRIORITY_ERLY_W140,VTPRIORITY_ML_W140,VTPRIORITY_REGED_W140,UNDROPPL_W140,UNIONDROP_W140,BORDER_CL_W140,BRDERJOB_W140,IMM_CRISIS_W140,IMMFACT_NOOPP_W140,IMMFACT_USOPP_W140,IMMFACT_VIOL_W140,IMMFACT_FRDM_W140,IMMFACT_POL_W140,IMMCRIMM_W140,IMMPOLIMPCT_DPRT_W140,IMMPOLIMPCT_BUS_W140,IMMPOLIMPCT_AID_W140,IMMPOLIMPCT_HRD_W140,IMMPOLIMPCT_COND_W140,IMMPOLIMPCT_RCS_W140,IMMPOLIMPCT_OPP_W140,IMMPOLIMPCT_WALL_W140,IMMPOLIMPCT_WORK_W140,NEWYR_W140,NEWRES_HLTH_W140,NEWRES_WRK_W140,NEWRES_FMLY_W140,NEWRES_HBS_W140,NEWRES_FIN_W140,NEWRES_SE_W140,RESKEPT_M_W140,RESKEPT_S_W140,RESLNONE_W140,IMPEACHFOLL_JB_W140,IMPEACHAPP_JB_W140,IMPEACHREM_JB_W140,WRKRCMPMOD_W140,SOCSEC_CPS_W140,ASREP_ABORT_W140,ASREP_AGREE_a_W140,ASREP_AGREE_b_W140,ASREP_AGREE_c_W140,ASREP_AGREE_d_W140,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W140
201801027888,2024-01-17T16:54:42Z,2024-01-17T18:03:54Z,1,1,1,2,,2,1,2,4,4,4,4,4,,,,,,1,1,2,2,2,1,2,2,1,2,,,,,,,,,,1,2,1,1,1,2,1,,,,,,1,1,2,1,1,,,,,,1,,3,,,,,,,,1,,2,2,2,3,3,1,2,2,2,4,1,3,1,1,,,,,,2,,2,4,,1,1,1,1,1,1,1,1,1,1,2,,,,,3,,,,,,,,,2,3,1,2,2,1,3,4,2,2,1,1,4,9,1,4,1,1,5,2,,4,3,5,4,1,10,,3,2,1,,1,1,1,6,2,2,2,2,0.30164320583268206
201801027894,2024-01-18T21:51:08Z,2024-01-18T22:09:49Z,3,1,1,1,,1,1,3,1,2,1,1,3,,,,,,1,1,1,1,1,1,1,2,1,2,,,,,,,,,,1,1,1,1,1,1,1,,,,,,2,1,2,1,2,,,,,,1,,2,,,,,,,,1,,1,3,3,1,3,2,2,1,1,1,1,4,4,4,,,,,,3,,3,2,,1,1,1,1,1,1,2,1,3,4,1,,,,,2,1,2,2,1,2,2,,1,,3,4,4,2,1,1,5,5,1,1,1,4,9,2,3,2,1,6,2,,1,1,1,1,1,2,2,2,5,3,1,1,2,1,9,3,2,1,3,0.9049936637093555
201801027954,2024-01-17T15:53:12Z,2024-01-17T16:12:44Z,2,1,1,1,,1,2,1,2,3,2,2,2,,,,,,99,2,2,1,1,1,2,1,2,2,,,,,,,,,,1,1,2,2,2,2,2,,,,,,1,1,1,1,1,,,,,,2,,2,,,,,,,,1,,2,2,1,1,2,2,2,2,2,2,1,2,4,4,,,,,,2,,2,3,,1,1,2,1,1,1,1,1,1,1,2,,,,,1,1,1,1,2,1,1,1,,,4,3,4,2,2,1,5,4,2,2,1,4,9,2,3,1,1,6,2,,1,3,5,1,6,2,2,2,3,1,,1,2,2,9,3,3,1,2,0.23686720369090225
201801028005,2024-01-17T17:42:27Z,2024-01-17T17:53:08Z,1,1,2,,1,1,1,1,,,,,,1,3,1,1,1,1,,,,,,,,,,99,99,1,3,1,99,2,2,3,1,2,,,,,,1,1,2,1,1,,,,,,99,2,2,1,1,,1,2,1,2,3,1,2,1,3,,1,1,3,3,1,1,3,2,1,1,,,,,,1,1,1,1,1,,3,3,,1,1,2,1,2,2,1,,,,,,1,2,1,2,2,2,1,2,2,1,2,,1,,3,4,4,2,2,1,5,5,1,1,1,4,9,1,2,2,3,1,1,1,1,5,3,1,1,12,,3,5,2,,2,4,1,7,4,1,2,2,1.0047974244481983
201801028040,2024-01-17T17:35:59Z,2024-01-17T17:51:29Z,2,1,1,1,,1,2,2,2,3,2,1,3,,,,,,1,2,2,2,2,2,2,2,1,2,,,,,,,,,,1,1,3,1,1,2,1,,,,,,2,1,2,1,1,,,,,,2,,2,,,,,,,,1,,1,2,2,2,2,2,1,2,1,2,2,2,3,1,,,,,,2,,3,2,,1,1,1,2,1,2,3,2,3,3,1,,,,,3,,,,,,,,,1,3,4,4,2,1,2,5,2,2,1,1,4,9,2,3,1,1,5,2,,4,5,4,4,1,2,2,2,2,3,2,2,3,1,9,2,2,2,3,0.874228742409241
201801028047,2024-01-17T23:58:41Z,2024-01-18T00:14:33Z,2,1,2,,1,2,1,2,,,,,,4,4,4,4,2,2,,,,,,,,,,1,3,2,3,1,3,3,2,2,2,2,,,,,,1,2,1,1,1,,,,,,2,1,2,1,1,,1,4,1,1,1,1,1,1,1,,2,2,2,2,2,1,1,2,3,2,,,,,,1,1,1,4,1,,4,1,,1,1,1,2,1,1,1,,,,,,1,1,1,2,1,1,1,1,1,1,1,2,,,3,1,1,2,2,3,5,1,2,1,1,4,9,2,2,2,1,5,1,1,1,1,3,1,1,1,1,1,2,3,1,1,1,1,9,2,2,1,2,1.027798028251134
201801028082,2024-01-17T23:03:05Z,2024-01-17T23:15:45Z,2,1,1,2,,2,1,2,3,3,2,4,4,,,,,,1,2,2,1,1,1,1,2,1,2,,,,,,,,,,1,2,1,2,1,2,1,,,,,,1,3,3,2,2,,,,,,1,,3,,,,,,,,1,,1,2,2,2,2,3,2,3,4,2,1,2,2,3,,,,,,3,,3,4,,1,2,2,3,1,1,1,2,1,2,1,,,,,3,,,,,,,,,1,5,4,1,2,2,3,5,5,2,1,1,4,9,2,2,1,2,3,1,5,3,5,3,4,1,1,1,1,5,3,1,1,1,3,6,2,1,2,2,1.7499848262231987
201801028152,2024-01-17T17:05:41Z,2024-01-17T17:09:55Z,2,1,2,,1,2,2,2,,,,,,3,4,3,3,2,1,,,,,,,,,,1,3,1,2,2,3,3,99,1,2,1,,,,,,2,2,2,1,4,,,,,,2,3,3,2,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,1,3,1,1,2,2,,,,,,3,3,2,2,1,,3,3,,2,2,2,2,1,2,2,,,,,,2,1,1,2,2,1,1,1,2,1,2,,2,,4,2,2,2,2,3,3,3,4,4,1,4,9,2,2,1,1,5,1,1,1,1,3,1,1,12,,3,5,2,,2,3,2,9,3,1,2,2,0.41229564196985863
201801028171,2024-01-19T12:05:05Z,2024-01-19T12:17:51Z,2,1,1,2,,2,1,2,4,4,4,4,4,,,,,,1,1,1,1,2,1,2,2,99,2,,,,,,,,,,1,2,1,1,2,2,1,,,,,,2,2,3,1,1,,,,,,1,,3,,,,,,,,2,,2,2,2,3,3,1,2,2,3,3,3,2,2,2,,,,,,3,,4,3,,2,1,2,1,2,1,4,4,2,1,99,,,,,3,,,,,,,,,5,5,1,1,2,2,2,5,4,5,99,1,4,9,2,2,2,3,2,2,,1,1,1,1,3,11,,4,3,1,,1,2,3,1,3,2,2,1,0.8767138912532054
201801028392,2024-01-18T17:16:21Z,2024-01-19T00:21:09Z,1,1,1,2,,1,2,1,1,2,1,2,3,,,,,,1,1,2,1,2,1,1,2,1,2,,,,,,,,,,1,2,2,1,1,1,1,,,,,,2,1,2,1,1,,,,,,2,,2,,,,,,,,1,,1,3,1,1,1,3,2,1,1,2,1,2,2,3,,,,,,2,,2,4,,1,1,1,1,1,3,1,1,3,1,2,,,,,2,1,2,2,2,2,2,,1,,3,4,4,2,1,1,5,3,2,1,1,4,9,2,4,2,1,6,2,,1,1,1,1,1,2,2,2,2,1,,1,2,1,9,3,2,1,3,1.0184992250392995
201801028536,2024-01-17T15:58:56Z,2024-01-17T16:23:32Z,2,1,1,2,,2,1,2,3,4,3,4,4,,,,,,1,2,1,2,1,1,1,2,1,2,,,,,,,,,,1,2,1,4,1,3,2,,,,,,3,2,2,1,1,,,,,,1,,3,,,,,,,,1,,2,2,2,2,3,1,2,2,1,3,1,2,3,4,,,,,,3,,1,4,,1,2,2,2,1,1,1,3,3,1,1,,,,,3,,,,,,,,,1,5,2,2,2,2,3,5,2,3,2,1,4,9,1,3,1,2,3,1,1,4,1,3,4,1,12,,3,5,1,,1,2,1,9,3,1,2,2,0.6337955954700778
201801028556,2024-01-18T12:11:24Z,2024-01-18T12:21:27Z,2,1,1,2,,99,,2,3,2,3,3,3,,,,,,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,1,2,1,3,2,1,2,,,,,,2,1,1,2,1,,,,,,2,,3,,,,,,,,1,,1,3,3,1,1,3,2,3,3,1,2,1,4,3,,,,,,2,,3,3,,1,1,1,1,1,3,4,3,1,4,1,,,,,3,,,,,,,,,1,4,3,3,2,2,1,5,5,1,3,1,4,9,2,2,2,2,3,1,2,1,4,3,1,2,10,,3,6,3,2,2,4,1,7,4,1,2,2,1.1114742407566198
201801028677,2024-01-17T21:05:12Z,2024-01-17T21:41:39Z,2,1,2,,1,1,1,1,,,,,,2,2,2,2,2,1,,,,,,,,,,2,2,1,2,2,2,2,1,2,1,1,,,,,,1,1,2,1,1,,,,,,1,1,2,2,2,,1,2,1,1,1,1,2,2,3,,1,1,3,1,1,1,3,2,2,1,,,,,,1,4,1,1,4,,3,4,,2,1,2,1,2,1,3,,,,,,1,1,3,1,3,,,,,,,,,1,5,4,3,2,1,2,5,3,1,1,1,4,9,2,4,2,3,2,1,1,1,1,3,1,3,2,2,2,5,2,,2,4,1,1,4,2,2,1,1.0242224152428296
201801028719,2024-01-19T11:38:07Z,2024-01-19T11:51:25Z,2,2,1,2,,2,1,2,4,4,4,4,4,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,2,1,1,1,1,1,,,,,,1,1,1,1,1,,,,,,1,,4,,,,,,,,1,,2,2,2,1,2,2,2,2,1,2,2,2,3,3,,,,,,3,,3,3,,1,1,1,2,2,3,3,4,4,4,4,,,,,3,,,,,,,,,1,3,1,1,2,2,4,3,3,3,3,1,4,9,2,2,2,3,2,1,1,2,99,3,4,1,12,,3,5,1,,1,2,1,99,3,1,2,99,0.9174280448560617
201801028729,2024-01-18T23:24:14Z,2024-01-18T23:35:21Z,2,1,2,,1,2,1,2,,,,,,4,4,4,4,99,2,,,,,,,,,,1,3,2,99,99,4,99,99,99,2,2,,,,,,1,4,2,2,3,,,,,,3,2,4,1,1,,2,4,1,1,2,1,1,1,3,,1,2,2,2,3,2,1,2,2,2,,,,,,1,1,1,4,2,,99,4,,2,1,1,1,1,2,1,,,,,,1,1,3,1,3,,,,,,,,,5,5,1,2,2,2,4,5,5,1,1,1,4,9,2,2,2,1,5,1,1,1,1,3,1,1,1,1,1,2,1,,1,1,1,9,1,2,2,3,1.2033387359602152
201801028869,2024-01-17T16:16:38Z,2024-01-17T16:27:22Z,3,1,1,2,,2,1,2,4,4,4,4,4,,,,,,2,1,2,2,2,1,2,2,2,2,,,,,,,,,,1,2,2,1,1,4,1,,,,,,2,2,4,2,2,,,,,,1,,4,,,,,,,,2,,2,2,2,3,3,1,2,2,1,4,4,3,1,1,,,,,,1,,2,4,,2,3,3,3,1,1,1,1,2,1,2,,,,,3,,,,,,,,,5,3,1,1,2,1,3,5,3,3,2,1,4,9,2,4,2,3,2,2,,1,1,1,1,1,1,1,1,2,3,1,1,1,1,7,1,3,2,2,0.9407670771530939
201801029055,2024-01-17T16:14:18Z,2024-01-17T17:11:37Z,2,2,1,2,,2,2,2,3,4,4,99,3,,,,,,1,1,1,1,2,1,1,2,2,1,,,,,,,,,,1,2,1,2,1,1,2,,,,,,1,2,1,1,1,,,,,,1,,4,,,,,,,,1,,2,2,2,1,3,1,2,2,1,2,2,99,3,3,,,,,,4,,2,4,,1,2,1,3,1,1,4,4,3,1,2,,,,,1,1,99,1,99,99,1,2,,,3,2,2,2,2,4,5,3,3,3,1,4,9,2,2,2,3,2,1,1,2,1,3,4,1,2,2,2,2,3,2,2,3,3,1,2,1,2,1,2.151072796416501
201801029241,2024-01-20T11:11:19Z,2024-01-20T11:22:32Z,2,1,2,,2,2,1,2,,,,,,3,4,4,4,1,1,,,,,,,,,,2,2,3,2,1,4,4,2,4,1,2,,,,,,1,1,1,1,1,,,,,,1,4,2,2,1,,1,4,2,1,1,1,4,1,1,,1,2,3,3,1,3,3,1,4,4,,,,,,3,4,3,1,4,,4,3,,3,1,1,1,2,1,3,,,,,,1,1,3,3,3,,,,,,,,,1,4,1,2,2,2,3,5,3,3,3,1,4,9,3,2,2,2,4,1,1,1,1,3,1,1,2,2,2,6,4,2,2,3,1,99,3,1,2,99,0.6837986782843186
201801029259,2024-01-17T22:11:17Z,2024-01-17T22:25:26Z,2,1,1,2,,1,2,1,2,2,2,2,3,,,,,,2,2,2,1,2,1,2,2,2,2,,,,,,,,,,1,2,1,2,2,1,2,,,,,,99,2,1,1,1,,,,,,2,,3,,,,,,,,1,,1,1,1,1,1,2,1,2,1,1,1,1,3,1,,,,,,4,,3,3,,1,1,2,2,3,3,3,2,3,2,1,,,,,1,1,1,1,1,1,2,1,,,5,4,4,2,2,1,5,3,3,4,1,4,9,2,1,2,1,5,1,1,1,1,3,1,6,2,2,2,5,2,,2,3,1,7,3,1,2,2,1.0686353570917002
201801029633,2024-01-17T22:19:02Z,2024-01-18T19:34:47Z,2,1,2,,1,2,1,3,,,,,,3,2,2,3,3,1,,,,,,,,,,3,3,2,3,2,1,2,1,2,1,2,,,,,,1,3,1,1,1,,,,,,2,1,1,1,1,,2,4,3,2,1,1,3,3,3,,1,2,4,2,1,2,2,2,2,1,,,,,,3,4,4,4,3,,2,5,,1,1,2,1,1,1,1,,,,,,4,2,3,2,1,1,1,1,1,1,2,1,,,3,1,1,2,2,1,3,1,3,3,1,4,9,1,3,2,3,2,1,6,1,1,3,1,3,1,2,1,2,3,99,9,9,3,1,3,3,2,1,1.913567027811638
201801029679,2024-01-18T15:41:10Z,2024-01-19T15:53:11Z,2,1,2,,2,2,2,3,,,,,,3,3,3,3,2,1,,,,,,,,,,2,3,3,3,2,3,2,2,4,1,2,,,,,,1,1,2,2,2,,,,,,1,2,2,2,1,,1,4,3,1,2,1,2,2,2,,1,1,4,99,3,3,3,1,3,2,,,,,,3,2,2,3,2,,2,3,,2,1,2,1,3,1,3,,,,,,4,4,4,4,3,,,,,,,,,5,5,3,3,2,2,2,2,3,3,3,1,4,9,2,3,2,3,1,1,1,1,1,3,1,1,2,2,2,6,2,,2,3,3,3,3,2,2,1,1.7305601905809513
201801029773,2024-01-18T22:47:36Z,2024-01-18T23:11:38Z,2,1,1,2,,2,1,2,4,4,4,4,4,,,,,,2,1,2,2,2,1,1,2,2,2,,,,,,,,,,1,2,3,2,1,3,1,,,,,,2,3,4,1,3,,,,,,1,,4,,,,,,,,1,,1,3,3,3,3,1,2,2,3,1,1,1,2,1,,,,,,3,,1,4,,1,1,2,3,1,1,1,1,2,1,3,,,,,3,,,,,,,,,1,3,1,1,2,2,3,5,3,1,1,1,4,9,2,2,2,3,2,1,1,1,5,3,1,1,1,1,1,4,4,1,1,1,2,2,2,1,2,1,1.8552459414686746
201801029858,2024-01-17T19:06:34Z,2024-01-17T20:40:39Z,2,1,2,,1,2,2,3,,,,,,2,3,3,3,2,1,,,,,,,,,,3,1,2,2,1,2,2,3,2,1,1,,,,,,3,1,1,1,1,,,,,,2,3,2,2,3,,2,3,3,1,2,1,2,1,2,,1,1,3,1,1,1,2,1,1,2,,,,,,2,2,3,2,3,,2,5,,3,1,1,1,2,3,3,,,,,,4,4,3,3,2,2,2,1,2,2,1,,1,,5,2,3,2,2,1,5,4,2,2,1,4,9,2,1,2,1,5,1,1,1,1,3,1,6,12,,3,6,2,,2,3,3,7,3,1,2,2,1.127513697877243
201801029860,2024-01-18T17:20:16Z,2024-01-18T17:28:54Z,2,1,1,2,,2,2,3,1,3,1,2,2,,,,,,1,2,2,1,1,1,1,1,1,1,,,,,,,,,,1,1,2,1,1,1,1,,,,,,1,2,1,1,1,,,,,,1,,3,,,,,,,,1,,1,3,3,1,3,3,2,1,1,1,1,2,4,2,,,,,,3,,2,4,,1,1,1,1,2,3,1,4,4,2,1,,,,,3,,,,,,,,,5,3,3,4,2,2,2,5,5,1,2,1,4,9,2,3,2,1,6,2,,1,1,1,1,1,12,,3,5,2,,2,4,1,99,4,2,2,99,0.8894560449833329
201801029985,2024-01-18T01:50:19Z,2024-01-18T02:00:53Z,2,1,2,,2,2,1,2,,,,,,4,4,4,4,4,1,,,,,,,,,,1,4,4,3,2,3,2,2,2,1,2,,,,,,1,4,2,1,1,,,,,,2,1,1,1,2,,2,3,2,1,1,1,2,1,2,,1,3,2,2,2,2,1,2,3,2,,,,,,1,2,2,2,1,,1,1,,1,2,2,2,2,1,1,,,,,,1,2,1,2,1,1,1,1,1,1,1,1,,,2,1,1,2,2,4,5,5,1,1,1,4,9,1,2,1,1,6,1,1,1,1,3,1,1,2,2,2,1,1,,1,1,1,9,1,1,1,2,0.329152249169938
201801030104,2024-01-17T22:48:54Z,2024-01-18T02:08:21Z,2,1,1,2,,1,2,3,2,3,2,2,3,,,,,,1,2,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,2,1,1,1,2,,,,,,2,1,2,2,1,,,,,,2,,3,,,,,,,,1,,1,3,3,1,3,3,2,2,2,2,1,4,4,4,,,,,,3,,4,4,,1,1,1,1,1,1,4,3,2,4,4,,,,,3,,,,,,,,,5,5,3,3,2,2,1,5,5,1,1,1,4,9,2,2,2,1,5,2,,1,1,1,1,1,12,,3,6,4,2,2,3,3,7,3,1,2,2,1.016091836293243
201801030120,2024-01-17T19:59:13Z,2024-01-17T20:08:59Z,2,1,2,,2,1,2,3,,,,,,1,3,2,2,1,2,,,,,,,,,,2,2,2,2,2,1,1,2,3,1,1,,,,,,2,3,2,1,1,,,,,,3,3,3,1,1,,1,2,3,1,2,2,1,1,3,,1,1,3,3,3,3,1,2,2,2,,,,,,3,2,1,1,2,,3,2,,2,1,1,3,3,2,3,,,,,,4,3,2,4,3,,,,,,,,,5,4,4,4,2,2,3,5,3,3,3,1,4,9,1,3,1,2,3,1,1,4,5,3,4,1,2,2,2,2,2,,2,3,1,7,3,2,2,2,0.626234730155385
201801030142,2024-01-17T17:27:57Z,2024-01-17T17:42:35Z,2,2,2,,1,1,2,3,,,,,,2,2,2,2,2,1,,,,,,,,,,2,2,3,2,2,2,3,2,3,2,2,,,,,,1,2,1,4,1,,,,,,1,1,2,2,2,,1,3,1,1,1,1,2,1,2,,1,3,2,2,3,2,1,1,1,3,,,,,,2,2,4,2,2,,3,2,,1,2,1,1,1,2,3,,,,,,2,2,3,2,3,,,,,,,,,1,4,2,4,2,2,3,3,3,5,3,1,4,9,1,2,1,3,2,1,1,4,5,3,4,1,2,1,2,2,4,2,2,3,3,1,3,1,2,1,5.377242505835772
201801030278,2024-01-18T18:34:50Z,2024-01-18T19:14:29Z,2,2,2,,1,2,1,2,,,,,,4,4,4,4,4,2,,,,,,,,,,3,3,99,3,2,2,2,2,3,1,1,,,,,,1,2,1,1,1,,,,,,1,2,1,1,2,,2,4,2,1,1,1,1,1,1,,1,2,2,2,1,2,3,2,3,2,,,,,,1,1,1,4,4,,99,3,,1,3,3,3,3,1,1,,,,,,2,3,1,3,1,99,1,1,1,99,1,1,,,3,1,1,2,2,3,5,3,3,3,1,4,9,2,2,2,2,3,1,99,3,5,3,4,1,2,99,2,6,1,,1,2,1,4,3,1,1,1,0.7501094780724791
201801030609,2024-01-20T03:32:58Z,2024-01-20T03:44:25Z,1,1,2,,1,2,1,2,,,,,,4,4,4,4,4,1,,,,,,,,,,1,4,3,3,3,4,4,2,3,1,2,,,,,,1,4,1,2,1,,,,,,2,1,3,1,1,,2,4,2,1,2,1,3,1,3,,2,1,4,3,3,3,3,1,3,3,,,,,,1,4,1,2,1,,2,1,,1,2,1,2,1,1,1,,,,,,2,2,1,2,3,,,,,,,,,3,2,1,1,2,1,2,5,3,3,3,1,4,9,2,2,1,2,4,1,1,1,1,3,1,6,12,,3,6,1,,1,1,1,1,2,1,2,1,0.2907774271850525
201801030612,2024-01-17T21:02:35Z,2024-01-17T21:16:10Z,2,1,2,,2,2,1,2,,,,,,3,4,3,2,1,2,,,,,,,,,,3,2,2,2,1,2,2,2,3,2,1,,,,,,2,2,1,2,2,,,,,,3,2,2,1,3,,2,3,3,1,1,1,3,2,3,,1,1,2,1,1,2,2,1,3,3,,,,,,2,2,2,2,3,,3,3,,1,1,2,2,3,1,1,,,,,,3,2,1,3,1,1,1,2,2,1,2,2,,,4,3,3,2,2,2,5,1,3,3,1,4,9,3,2,1,1,5,2,,1,3,5,1,1,12,,3,5,2,,2,3,1,6,3,1,2,2,0.1667184493591281
201801030717,2024-01-20T12:06:34Z,2024-01-20T14:18:15Z,2,1,1,2,,2,2,3,3,3,4,3,3,,,,,,1,1,2,2,1,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,1,1,,,,,,2,2,3,1,1,,,,,,1,,2,,,,,,,,1,,1,2,1,3,3,2,2,3,1,2,4,4,2,3,,,,,,2,,4,3,,1,1,2,2,3,3,2,2,3,2,1,,,,,1,1,1,1,1,1,2,2,,,4,2,2,2,2,2,5,1,3,4,1,4,9,1,2,2,2,4,1,1,4,1,3,4,2,1,2,1,3,2,,2,4,2,8,4,1,2,2,1.2839259955689972
201801030827,2024-01-18T15:47:07Z,2024-01-18T15:59:21Z,1,1,2,,2,2,1,2,,,,,,4,4,4,4,4,1,,,,,,,,,,4,4,4,4,4,4,4,4,4,1,2,,,,,,1,4,1,2,1,,,,,,3,1,1,1,1,,2,4,2,1,4,1,4,1,4,,2,3,2,2,2,2,1,2,4,1,,,,,,1,1,4,4,4,,1,1,,1,2,1,3,3,1,1,,,,,,2,2,1,2,3,,,,,,,,,1,1,1,1,2,1,4,5,5,1,1,1,4,9,3,4,1,2,3,2,,1,99,99,1,1,1,1,1,1,3,1,1,1,1,4,1,2,1,2,0.851417105758713
201801030891,2024-01-20T13:36:59Z,2024-01-20T13:46:30Z,2,1,1,2,,2,2,3,2,3,1,1,3,,,,,,2,2,2,1,1,1,1,1,2,2,,,,,,,,,,1,1,1,1,2,1,1,,,,,,2,1,2,1,2,,,,,,1,,2,,,,,,,,1,,2,2,2,2,2,3,2,1,1,4,1,4,3,1,,,,,,1,,3,4,,1,2,1,2,1,3,1,1,3,3,1,,,,,3,,,,,,,,,2,4,1,3,2,1,2,5,4,2,3,1,4,9,2,2,1,2,3,1,7,1,1,3,1,6,12,,3,5,4,2,2,3,1,1,3,1,2,1,0.3832375828312949
201801030986,2024-01-20T01:01:02Z,2024-01-20T01:17:35Z,2,2,1,1,,1,2,3,2,99,2,1,1,,,,,,1,1,1,99,1,1,1,1,99,1,,,,,,,,,,1,99,1,1,1,1,1,,,,,,1,1,1,1,99,,,,,,1,,4,,,,,,,,1,,2,2,2,1,2,3,2,1,1,4,1,1,1,99,,,,,,3,,4,99,,1,1,1,99,1,3,2,3,3,4,1,,,,,3,,,,,,,,,5,5,99,2,2,2,3,99,99,1,1,1,4,9,3,2,2,3,1,1,7,3,5,3,4,1,2,2,2,4,99,99,9,9,3,99,3,3,2,99,5.991913952323113
201801031124,2024-01-18T19:02:04Z,2024-01-18T19:26:17Z,2,2,2,,1,1,1,1,,,,,,2,3,2,3,2,1,,,,,,,,,,2,2,2,2,2,2,2,3,2,2,1,,,,,,1,1,1,1,1,,,,,,2,2,2,1,1,,1,4,1,1,1,1,2,1,3,,1,3,4,2,1,3,2,1,3,99,,,,,,1,1,1,1,1,,2,2,,2,1,1,1,1,1,1,,,,,,4,1,3,1,2,2,1,1,1,1,1,,1,,3,2,1,1,2,4,2,5,5,1,1,4,9,3,3,2,3,2,1,1,4,1,3,4,1,1,1,1,1,2,,2,3,3,1,3,1,2,1,1.3066917823631445
201801031418,2024-01-17T16:36:44Z,2024-01-20T16:29:35Z,2,1,2,,1,1,2,3,,,,,,2,3,3,2,2,1,,,,,,,,,,3,2,2,1,2,2,2,2,2,1,1,,,,,,2,3,99,1,1,,,,,,1,2,1,2,1,,1,2,1,1,1,1,3,1,3,,2,1,3,99,1,1,2,1,3,2,,,,,,2,99,2,1,1,,1,2,,2,1,1,1,3,2,3,,,,,,1,1,3,1,3,,,,,,,,,4,5,4,4,2,1,1,5,5,3,4,1,4,9,1,3,2,3,2,1,1,1,5,3,1,5,1,2,1,5,2,,2,4,1,4,4,2,2,1,0.9548770216130814
201801031509,2024-01-17T17:21:02Z,2024-01-17T17:27:29Z,1,1,1,2,,2,2,3,2,3,2,2,2,,,,,,1,1,1,1,1,1,1,2,1,2,,,,,,,,,,1,1,1,2,3,2,1,,,,,,1,1,2,1,2,,,,,,2,,3,,,,,,,,1,,3,2,3,3,3,3,2,1,1,2,1,1,4,4,,,,,,1,,5,4,,1,1,1,2,1,1,3,4,2,3,3,,,,,3,,,,,,,,,3,5,3,4,2,2,4,5,2,1,1,1,4,9,2,2,2,1,6,2,,1,3,5,1,6,1,1,1,2,2,,2,3,1,9,3,1,1,2,0.1346296195393917
